[(27.0, 356.0), (19.0, 365.0), (35.0, 365.0), (-20.0, 297.0), (71.0, 298.0), (-0.0, 179.0), (51.0, 178.0), (-14.0, 87.0), (65.0, 89.0), (-8.0, 13.0), (66.0, 15.0), (0, 0), (62.0, 4.0), (-26.0, -16.0), (72.0, -14.0)]
[(27.0, 363.0), (20.0, 371.0), (36.0, 371.0), (-19.0, 304.0), (72.0, 301.0), (1.0, 181.0), (52.0, 180.0), (-13.0, 88.0), (66.0, 89.0), (-8.0, 12.0), (67.0, 15.0), (0, 0), (63.0, 4.0), (-25.0, -17.0), (74.0, -15.0)]
[(27.0, 370.0), (19.0, 378.0), (36.0, 378.0), (-20.0, 309.0), (72.0, 307.0), (1.0, 184.0), (52.0, 184.0), (-14.0, 89.0), (66.0, 90.0), (-8.0, 13.0), (67.0, 15.0), (0, 0), (62.0, 5.0), (-25.0, -17.0), (74.0, -15.0)]
[(27.0, 376.0), (19.0, 384.0), (36.0, 384.0), (-20.0, 314.0), (72.0, 313.0), (1.0, 187.0), (52.0, 187.0), (-14.0, 91.0), (66.0, 93.0), (-8.0, 13.0), (67.0, 15.0), (0, 0), (62.0, 5.0), (-26.0, -17.0), (74.0, -16.0)]
[(27.0, 381.0), (19.0, 389.0), (36.0, 388.0), (-22.0, 316.0), (71.0, 318.0), (1.0, 191.0), (53.0, 192.0), (-13.0, 93.0), (65.0, 95.0), (-8.0, 14.0), (67.0, 16.0), (0, 0), (62.0, 5.0), (-27.0, -17.0), (74.0, -16.0)]
[(27.0, 383.0), (19.0, 391.0), (36.0, 391.0), (-22.0, 320.0), (71.0, 320.0), (1.0, 193.0), (53.0, 194.0), (-11.0, 95.0), (65.0, 99.0), (-8.0, 13.0), (67.0, 15.0), (0, 0), (62.0, 4.0), (-26.0, -18.0), (73.0, -17.0)]
[(27.0, 386.0), (19.0, 394.0), (36.0, 394.0), (-22.0, 322.0), (71.0, 322.0), (-0.0, 195.0), (53.0, 195.0), (-9.0, 97.0), (64.0, 101.0), (-8.0, 13.0), (67.0, 15.0), (0, 0), (62.0, 5.0), (-26.0, -18.0), (73.0, -17.0)]
[(26.0, 388.0), (17.0, 397.0), (35.0, 396.0), (-23.0, 323.0), (70.0, 324.0), (-1.0, 196.0), (52.0, 197.0), (-9.0, 99.0), (62.0, 103.0), (-8.0, 13.0), (65.0, 16.0), (0, 0), (59.0, 6.0), (-26.0, -19.0), (70.0, -16.0)]
[(24.0, 389.0), (15.0, 397.0), (33.0, 397.0), (-25.0, 324.0), (68.0, 325.0), (-3.0, 195.0), (50.0, 196.0), (-10.0, 99.0), (61.0, 103.0), (-8.0, 14.0), (63.0, 17.0), (0, 0), (57.0, 7.0), (-28.0, -19.0), (69.0, -17.0)]
[(23.0, 390.0), (14.0, 398.0), (32.0, 398.0), (-26.0, 325.0), (67.0, 325.0), (-5.0, 196.0), (49.0, 196.0), (-10.0, 100.0), (60.0, 104.0), (-8.0, 14.0), (62.0, 18.0), (0, 0), (56.0, 8.0), (-29.0, -19.0), (68.0, -16.0)]
[(24.0, 388.0), (15.0, 397.0), (33.0, 397.0), (-25.0, 325.0), (68.0, 326.0), (-4.0, 196.0), (50.0, 196.0), (-8.0, 100.0), (62.0, 104.0), (-7.0, 14.0), (63.0, 18.0), (0, 0), (57.0, 9.0), (-28.0, -19.0), (70.0, -16.0)]
[(24.0, 389.0), (15.0, 397.0), (33.0, 397.0), (-25.0, 326.0), (68.0, 326.0), (-4.0, 197.0), (50.0, 197.0), (-8.0, 100.0), (62.0, 104.0), (-8.0, 14.0), (63.0, 18.0), (0, 0), (57.0, 9.0), (-28.0, -19.0), (69.0, -16.0)]
[(23.0, 387.0), (15.0, 395.0), (32.0, 395.0), (-25.0, 324.0), (68.0, 326.0), (-4.0, 196.0), (49.0, 195.0), (-9.0, 98.0), (60.0, 103.0), (-7.0, 13.0), (63.0, 18.0), (0, 0), (57.0, 8.0), (-27.0, -20.0), (69.0, -16.0)]
[(22.0, 388.0), (14.0, 395.0), (31.0, 396.0), (-25.0, 325.0), (68.0, 326.0), (-4.0, 196.0), (49.0, 196.0), (-9.0, 98.0), (59.0, 103.0), (-8.0, 13.0), (63.0, 18.0), (0, 0), (56.0, 8.0), (-27.0, -20.0), (68.0, -16.0)]
[(22.0, 387.0), (14.0, 395.0), (31.0, 395.0), (-25.0, 324.0), (68.0, 327.0), (-4.0, 195.0), (49.0, 195.0), (-9.0, 98.0), (59.0, 103.0), (-7.0, 13.0), (62.0, 18.0), (0, 0), (55.0, 8.0), (-26.0, -20.0), (68.0, -16.0)]
