[(31.0, 395.0), (22.0, 404.0), (40.0, 403.0), (-16.0, 338.0), (75.0, 338.0), (11.0, 208.0), (61.0, 209.0), (3.0, 105.0), (70.0, 108.0), (-7.0, 12.0), (85.0, 13.0), (0, 0), (79.0, 0.0), (-25.0, -24.0), (103.0, -18.0)]
[(31.0, 395.0), (22.0, 404.0), (40.0, 402.0), (-16.0, 338.0), (75.0, 338.0), (11.0, 208.0), (61.0, 209.0), (3.0, 105.0), (70.0, 108.0), (-7.0, 12.0), (85.0, 13.0), (0, 0), (79.0, 0.0), (-25.0, -24.0), (103.0, -18.0)]
[(31.0, 395.0), (22.0, 404.0), (40.0, 402.0), (-16.0, 338.0), (75.0, 338.0), (11.0, 207.0), (61.0, 209.0), (3.0, 105.0), (70.0, 108.0), (-7.0, 12.0), (85.0, 13.0), (0, 0), (79.0, 0.0), (-25.0, -24.0), (103.0, -18.0)]
[(31.0, 395.0), (22.0, 404.0), (40.0, 402.0), (-16.0, 338.0), (75.0, 338.0), (11.0, 208.0), (61.0, 209.0), (3.0, 105.0), (70.0, 108.0), (-7.0, 12.0), (85.0, 13.0), (0, 0), (79.0, 0.0), (-25.0, -23.0), (103.0, -18.0)]
[(31.0, 395.0), (22.0, 404.0), (40.0, 403.0), (-16.0, 339.0), (75.0, 339.0), (11.0, 209.0), (61.0, 210.0), (3.0, 106.0), (70.0, 109.0), (-7.0, 13.0), (85.0, 14.0), (0, 0), (79.0, 1.0), (-25.0, -22.0), (103.0, -17.0)]
[(31.0, 395.0), (22.0, 404.0), (40.0, 403.0), (-16.0, 339.0), (75.0, 339.0), (11.0, 209.0), (61.0, 210.0), (3.0, 106.0), (70.0, 109.0), (-7.0, 13.0), (85.0, 14.0), (0, 0), (79.0, 1.0), (-25.0, -22.0), (103.0, -17.0)]
[(31.0, 395.0), (22.0, 404.0), (40.0, 403.0), (-16.0, 339.0), (75.0, 339.0), (12.0, 209.0), (61.0, 210.0), (3.0, 106.0), (70.0, 109.0), (-7.0, 13.0), (85.0, 14.0), (0, 0), (79.0, 0.0), (-25.0, -22.0), (103.0, -17.0)]
[(31.0, 395.0), (22.0, 404.0), (40.0, 403.0), (-16.0, 339.0), (75.0, 339.0), (12.0, 209.0), (61.0, 210.0), (3.0, 106.0), (70.0, 109.0), (-7.0, 13.0), (85.0, 14.0), (0, 0), (79.0, 0.0), (-25.0, -22.0), (103.0, -17.0)]
[(31.0, 395.0), (22.0, 404.0), (40.0, 403.0), (-15.0, 339.0), (75.0, 339.0), (12.0, 209.0), (61.0, 210.0), (3.0, 106.0), (70.0, 109.0), (-7.0, 13.0), (85.0, 14.0), (0, 0), (79.0, 1.0), (-25.0, -22.0), (102.0, -17.0)]
[(31.0, 395.0), (22.0, 404.0), (40.0, 403.0), (-15.0, 339.0), (75.0, 339.0), (12.0, 208.0), (62.0, 210.0), (3.0, 106.0), (70.0, 109.0), (-7.0, 13.0), (85.0, 14.0), (0, 0), (79.0, 1.0), (-25.0, -22.0), (102.0, -17.0)]
