[(39.0, 363.0), (31.0, 371.0), (46.0, 370.0), (-6.0, 316.0), (78.0, 313.0), (12.0, 188.0), (63.0, 188.0), (-10.0, 96.0), (92.0, 99.0), (-8.0, 13.0), (90.0, 16.0), (0, 0), (83.0, 5.0), (-29.0, -19.0), (109.0, -15.0)]
[(39.0, 363.0), (31.0, 371.0), (46.0, 371.0), (-7.0, 316.0), (78.0, 315.0), (11.0, 188.0), (63.0, 188.0), (-10.0, 95.0), (92.0, 99.0), (-8.0, 13.0), (90.0, 17.0), (0, 0), (83.0, 5.0), (-29.0, -19.0), (110.0, -15.0)]
[(39.0, 377.0), (31.0, 386.0), (46.0, 386.0), (-9.0, 332.0), (78.0, 330.0), (11.0, 194.0), (63.0, 196.0), (-5.0, 96.0), (91.0, 100.0), (-8.0, 13.0), (89.0, 17.0), (0, 0), (82.0, 6.0), (-29.0, -18.0), (110.0, -15.0)]
[(40.0, 402.0), (31.0, 411.0), (47.0, 410.0), (-8.0, 353.0), (79.0, 349.0), (12.0, 208.0), (65.0, 209.0), (1.0, 98.0), (85.0, 102.0), (-7.0, 13.0), (90.0, 17.0), (0, 0), (83.0, 5.0), (-30.0, -18.0), (111.0, -14.0)]
[(40.0, 406.0), (30.0, 414.0), (47.0, 414.0), (-8.0, 353.0), (79.0, 354.0), (12.0, 211.0), (66.0, 211.0), (5.0, 102.0), (82.0, 104.0), (-7.0, 13.0), (90.0, 16.0), (0, 0), (83.0, 5.0), (-31.0, -17.0), (111.0, -13.0)]
[(39.0, 406.0), (30.0, 414.0), (48.0, 414.0), (-8.0, 352.0), (80.0, 353.0), (13.0, 210.0), (68.0, 211.0), (8.0, 102.0), (82.0, 105.0), (-6.0, 12.0), (91.0, 15.0), (0, 0), (85.0, 4.0), (-31.0, -16.0), (111.0, -13.0)]
[(39.0, 407.0), (30.0, 416.0), (48.0, 415.0), (-8.0, 352.0), (80.0, 353.0), (13.0, 209.0), (68.0, 210.0), (8.0, 103.0), (81.0, 105.0), (-6.0, 13.0), (92.0, 15.0), (0, 0), (85.0, 5.0), (-31.0, -15.0), (111.0, -12.0)]
[(38.0, 407.0), (29.0, 415.0), (47.0, 415.0), (-8.0, 351.0), (81.0, 353.0), (13.0, 208.0), (69.0, 209.0), (7.0, 103.0), (82.0, 104.0), (-6.0, 13.0), (92.0, 14.0), (0, 0), (86.0, 5.0), (-31.0, -15.0), (111.0, -13.0)]
[(38.0, 407.0), (29.0, 416.0), (47.0, 416.0), (-8.0, 351.0), (81.0, 353.0), (14.0, 207.0), (69.0, 209.0), (9.0, 102.0), (83.0, 104.0), (-6.0, 13.0), (92.0, 14.0), (0, 0), (86.0, 5.0), (-31.0, -15.0), (111.0, -13.0)]
[(38.0, 406.0), (28.0, 415.0), (47.0, 414.0), (-8.0, 350.0), (81.0, 353.0), (14.0, 207.0), (70.0, 208.0), (9.0, 101.0), (83.0, 103.0), (-6.0, 12.0), (92.0, 13.0), (0, 0), (86.0, 4.0), (-31.0, -16.0), (111.0, -14.0)]
[(37.0, 407.0), (28.0, 416.0), (47.0, 416.0), (-7.0, 351.0), (81.0, 353.0), (14.0, 208.0), (70.0, 209.0), (9.0, 102.0), (83.0, 104.0), (-6.0, 12.0), (92.0, 14.0), (0, 0), (86.0, 5.0), (-31.0, -15.0), (111.0, -13.0)]
[(37.0, 407.0), (28.0, 416.0), (47.0, 415.0), (-7.0, 351.0), (81.0, 353.0), (14.0, 208.0), (70.0, 209.0), (8.0, 102.0), (83.0, 104.0), (-6.0, 12.0), (93.0, 14.0), (0, 0), (86.0, 5.0), (-31.0, -15.0), (111.0, -13.0)]
[(37.0, 406.0), (28.0, 416.0), (47.0, 415.0), (-7.0, 351.0), (81.0, 352.0), (14.0, 207.0), (69.0, 209.0), (8.0, 102.0), (83.0, 104.0), (-6.0, 12.0), (93.0, 14.0), (0, 0), (86.0, 5.0), (-31.0, -15.0), (111.0, -13.0)]
